datetime,residential,office,commercial,industrial,367791,31991682,31991685
2022-03-07 05:00:00+00:00,195.7,102.8,450.8,840.4,191.7,194.7,188.7
2022-03-07 06:00:00+00:00,200.3,108.7,744.7,824.4,206.3,217.3,182.3
2022-03-07 07:00:00+00:00,179.5,65.5,616.4,830.8,198.5,193.5,168.5
2022-03-07 08:00:00+00:00,189.8,553.3,714.9,900,180.8,195.8,183.8
2022-03-07 09:00:00+00:00,203.1,461.3,742.1,821.1,208.1,204.1,221.1
2022-03-07 10:00:00+00:00,182.6,473.4,568.8,789.4,182.6,176.6,190.6
2022-03-07 11:00:00+00:00,198.1,594.8,696.9,794.9,196.1,199.1,202.1
2022-03-07 12:00:00+00:00,181.6,492.5,676.5,865.4,189.6,201.6,190.6
2022-03-07 13:00:00+00:00,199.9,510,654.2,749.2,184.9,213.9,209.9
2022-03-07 14:00:00+00:00,194.9,496.6,734.9,849.5,202.9,213.9,204.9
2022-03-07 15:00:00+00:00,179.1,458.9,619.5,800.6,185.1,184.1,179.1
2022-03-07 16:00:00+00:00,206.9,581.2,729.2,766.7,192.9,203.9,194.9
2022-03-07 17:00:00+00:00,187.9,473.6,739.2,742,193.9,196.9,200.9
2022-03-07 18:00:00+00:00,187.2,443.6,775.9,859.2,187.2,173.2,186.2
2022-03-07 19:00:00+00:00,197.3,116.4,621.4,765.7,213.3,206.3,199.3
2022-03-07 20:00:00+00:00,206.8,95.3,594.6,802.5,187.8,186.8,219.8
2022-03-07 21:00:00+00:00,185.2,109.5,719.5,761,168.2,183.2,171.2
2022-03-07 22:00:00+00:00,196,122,680,878.6,193,182,202
2022-03-07 23:00:00+00:00,199.6,87,445.1,803.9,208.6,205.6,186.6
2022-03-08 00:00:00+00:00,202.3,104.8,399.1,746.1,182.3,214.3,196.3
2022-03-08 01:00:00+00:00,197.1,62.2,386.6,782.8,200.1,203.1,217.1
2022-03-08 02:00:00+00:00,191.7,114.1,398.9,855.7,194.7,211.7,207.7
2022-03-08 03:00:00+00:00,187.1,139.1,375.1,760.9,199.1,185.1,180.1
2022-03-08 04:00:00+00:00,196.3,75.1,315.1,785.5,210.3,192.3,208.3
2022-03-08 05:00:00+00:00,184.7,98.2,415,847.5,193.7,176.7,196.7
2022-03-08 06:00:00+00:00,166.2,117.6,694.5,813.7,183.2,178.2,185.2
2022-03-08 07:00:00+00:00,199.8,100.6,706.6,751.2,202.8,181.8,200.8
2022-03-08 08:00:00+00:00,204.5,457,715.5,808.9,215.5,191.5,189.5
2022-03-08 09:00:00+00:00,171.9,534.7,578.3,793.9,176.9,164.9,166.9
2022-03-08 10:00:00+00:00,185.4,600,758.6,802.1,175.4,171.4,174.4
2022-03-08 11:00:00+00:00,201.7,525,640.7,837.9,212.7,214.7,221.7
2022-03-08 12:00:00+00:00,216.1,400.4,690.3,809.6,229.1,233.1,201.1
2022-03-08 13:00:00+00:00,195.8,481.9,790,796.3,212.8,175.8,207.8
2022-03-08 14:00:00+00:00,188.3,506.1,800,794.3,172.3,182.3,187.3
2022-03-08 15:00:00+00:00,193.8,504.4,581,843.1,197.8,213.8,182.8
2022-03-08 16:00:00+00:00,209.4,463.5,702.1,771.2,212.4,198.4,204.4
2022-03-08 17:00:00+00:00,189.2,512.3,719.1,713.3,169.2,189.2,175.2
2022-03-08 18:00:00+00:00,187.6,437.9,594.5,791,171.6,172.6,188.6
2022-03-08 19:00:00+00:00,190.8,85.7,756.2,815.1,172.8,175.8,210.8
2022-03-08 20:00:00+00:00,186.1,73.2,708.1,783.3,192.1,183.1,181.1
2022-03-08 21:00:00+00:00,196.9,102.8,713.6,779,208.9,180.9,212.9
2022-03-08 22:00:00+00:00,211.9,85.8,635.8,785.4,215.9,208.9,210.9
2022-03-08 23:00:00+00:00,198.9,87.5,366.8,799,182.9,191.9,186.9
2022-03-09 00:00:00+00:00,193.2,103.1,468.9,748.1,188.2,194.2,180.2
2022-03-09 01:00:00+00:00,192.8,69.3,464.4,826.5,179.8,173.8,174.8
2022-03-09 02:00:00+00:00,180.1,65.2,419,700,194.1,198.1,163.1
2022-03-09 03:00:00+00:00,204.6,113.4,385.6,821.6,213.6,211.6,216.6
2022-03-09 04:00:00+00:00,195,61.4,338.8,812.5,181,187,208
2022-03-09 05:00:00+00:00,194,80.5,411.4,819.9,191,185,184
2022-03-09 06:00:00+00:00,227.7,64,763.3,722.9,237.7,215.7,233.7
2022-03-09 07:00:00+00:00,198.8,90.3,666.4,811.7,203.8,213.8,203.8
2022-03-09 08:00:00+00:00,188.3,539.6,614.7,778.3,188.3,181.3,177.3
2022-03-09 09:00:00+00:00,191.6,491.4,725.2,864.1,193.6,201.6,196.6
2022-03-09 10:00:00+00:00,207.4,492.7,666.6,814.5,187.4,204.4,187.4
2022-03-09 11:00:00+00:00,197,600,754.9,752.9,184,193,184
2022-03-09 12:00:00+00:00,181.5,547.5,700.5,732.4,190.5,190.5,189.5
2022-03-09 13:00:00+00:00,205.1,453.9,745.8,775.4,213.1,223.1,203.1
2022-03-09 14:00:00+00:00,189.2,505,629,832.5,181.2,192.2,202.2
2022-03-09 15:00:00+00:00,214.7,483.2,710,846.1,231.7,228.7,198.7
2022-03-09 16:00:00+00:00,206.8,493.2,651.1,807.3,210.8,222.8,191.8
2022-03-09 17:00:00+00:00,191.5,438.5,614.6,803.2,198.5,188.5,203.5
2022-03-09 18:00:00+00:00,208.8,479.4,639.7,786.7,202.8,196.8,189.8
2022-03-09 19:00:00+00:00,196.7,70.4,661.9,799.1,203.7,181.7,213.7
2022-03-09 20:00:00+00:00,204.5,103.1,787.1,848.6,207.5,194.5,223.5
2022-03-09 21:00:00+00:00,200.9,101.4,660,786.1,201.9,204.9,220.9
2022-03-09 22:00:00+00:00,187.6,81.9,611,826.4,171.6,204.6,199.6
2022-03-09 23:00:00+00:00,189.6,89.2,407.9,778.9,171.6,198.6,208.6
2022-03-10 00:00:00+00:00,206.4,130.3,417.6,840.5,206.4,224.4,205.4
2022-03-10 01:00:00+00:00,192.7,97.5,461.2,823.1,174.7,194.7,179.7
2022-03-10 02:00:00+00:00,192.1,141.4,383.2,838.9,209.1,195.1,197.1
2022-03-10 03:00:00+00:00,186.6,65.2,427.3,875.3,187.6,202.6,193.6
2022-03-10 04:00:00+00:00,200.4,89.6,490.2,700,191.4,182.4,188.4
2022-03-10 05:00:00+00:00,216.8,69.1,428.6,830.2,236.8,209.8,196.8
2022-03-10 06:00:00+00:00,185.5,75.8,617.1,818.8,205.5,169.5,205.5
2022-03-10 07:00:00+00:00,196.4,83.4,800,817.9,179.4,194.4,203.4
2022-03-10 08:00:00+00:00,210.3,496.1,773.6,809.6,214.3,202.3,206.3
2022-03-10 09:00:00+00:00,195.4,559.9,736.2,809.6,192.4,207.4,179.4
2022-03-10 10:00:00+00:00,200.7,500.7,618.5,813.5,191.7,188.7,184.7
2022-03-10 11:00:00+00:00,185.6,478.9,766.3,836.2,203.6,195.6,203.6
2022-03-10 12:00:00+00:00,200.5,552.3,664.9,833.1,216.5,188.5,220.5
2022-03-10 13:00:00+00:00,194.4,506,686.4,799,211.4,212.4,201.4
2022-03-10 14:00:00+00:00,206.1,462.5,582.3,792.5,213.1,192.1,191.1
2022-03-10 15:00:00+00:00,208.1,557.7,613.1,800.8,215.1,198.1,207.1
2022-03-10 16:00:00+00:00,222.2,509.7,730.7,783.5,213.2,227.2,235.2
2022-03-10 17:00:00+00:00,202.1,500.1,770.4,871.2,203.1,196.1,222.1
2022-03-10 18:00:00+00:00,199.6,508.9,747.9,749.2,208.6,207.6,184.6
2022-03-10 19:00:00+00:00,198.3,76.9,745.6,830,210.3,211.3,209.3
2022-03-10 20:00:00+00:00,192.8,115.2,695.5,829.8,184.8,211.8,182.8
2022-03-10 21:00:00+00:00,199.7,80.1,671.5,778.8,189.7,181.7,212.7
2022-03-10 22:00:00+00:00,193.4,87.9,720.2,811.8,192.4,203.4,198.4
2022-03-10 23:00:00+00:00,198.1,113,438.3,850.5,199.1,201.1,207.1
2022-03-11 00:00:00+00:00,209.6,124.1,457.2,786.8,212.6,193.6,220.6
2022-03-11 01:00:00+00:00,186.3,131.7,472.7,852.5,169.3,179.3,185.3
2022-03-11 02:00:00+00:00,207.8,121.1,407.2,844.7,210.8,215.8,207.8
2022-03-11 03:00:00+00:00,209.6,93.5,396.8,771.6,224.6,214.6,203.6
2022-03-11 04:00:00+00:00,195.3,69.2,473.8,755.7,184.3,199.3,212.3
2022-03-11 05:00:00+00:00,175.2,128.1,364.9,806.6,167.2,168.2,174.2
2022-03-11 06:00:00+00:00,190.4,127.4,694.3,750.4,180.4,201.4,203.4
2022-03-11 07:00:00+00:00,209.5,86.6,789.6,700,203.5,200.5,189.5
2022-03-11 08:00:00+00:00,196.3,525.3,756.4,780.4,201.3,177.3,179.3
2022-03-11 09:00:00+00:00,186.5,498,599.8,887,191.5,180.5,185.5
2022-03-11 10:00:00+00:00,191.5,474.9,800,782.1,210.5,182.5,188.5
2022-03-11 11:00:00+00:00,204.9,555.3,508.1,815.2,204.9,210.9,211.9
2022-03-11 12:00:00+00:00,202,437.5,800,828,222,202,202
2022-03-11 13:00:00+00:00,194.2,478.9,679.9,798.4,188.2,176.2,196.2
2022-03-11 14:00:00+00:00,192.9,551.4,686.7,786.7,176.9,208.9,210.9
2022-03-11 15:00:00+00:00,192.7,515.8,695.8,849.1,180.7,206.7,183.7
2022-03-11 16:00:00+00:00,187.4,497.6,727,801.6,206.4,206.4,170.4
2022-03-11 17:00:00+00:00,212.8,512.6,700,796.3,232.8,208.8,210.8
2022-03-11 18:00:00+00:00,193.4,509,690.7,831.9,178.4,201.4,187.4
2022-03-11 19:00:00+00:00,208.8,118,791.6,758.8,221.8,224.8,194.8
2022-03-11 20:00:00+00:00,211.9,147.9,739.6,749.5,221.9,219.9,215.9
2022-03-11 21:00:00+00:00,206.7,109.6,632.9,735,188.7,216.7,219.7
2022-03-11 22:00:00+00:00,192.4,114.5,751.8,822.7,208.4,201.4,182.4
2022-03-11 23:00:00+00:00,200.7,90.6,413.5,793.5,184.7,193.7,201.7
2022-03-12 00:00:00+00:00,196.5,110.8,419.4,833.1,188.5,178.5,184.5
2022-03-12 01:00:00+00:00,187.7,92.4,432.3,802,184.7,179.7,171.7
2022-03-12 02:00:00+00:00,200,102.3,317.8,745.2,218,185,198
2022-03-12 03:00:00+00:00,185,103.5,382.5,785.8,194,177,176
2022-03-12 04:00:00+00:00,208.6,93,418.8,835.9,208.6,225.6,212.6
2022-03-12 05:00:00+00:00,192.1,101.3,385.4,789.5,195.1,172.1,187.1
2022-03-12 06:00:00+00:00,198.8,92.5,663.1,847.5,185.8,205.8,197.8
2022-03-12 07:00:00+00:00,199.6,92.4,749.9,781.9,201.6,194.6,218.6
2022-03-12 08:00:00+00:00,194.2,488.7,698.4,828.8,187.2,194.2,193.2
2022-03-12 09:00:00+00:00,202.7,522.8,610,728.7,212.7,213.7,195.7
2022-03-12 10:00:00+00:00,192.1,460.3,767.5,790.9,175.1,194.1,187.1
2022-03-12 11:00:00+00:00,205.6,545.8,679.1,784.5,186.6,188.6,222.6
2022-03-12 12:00:00+00:00,183.4,559.3,614.5,744.1,175.4,166.4,194.4
2022-03-12 13:00:00+00:00,198.1,450.6,800,844.5,203.1,193.1,181.1
2022-03-12 14:00:00+00:00,216.3,475.5,626.3,774.4,225.3,216.3,198.3
2022-03-12 15:00:00+00:00,186.9,473.4,761.6,770.3,193.9,187.9,176.9
2022-03-12 16:00:00+00:00,190.1,600,646.1,852.1,189.1,200.1,207.1
2022-03-12 17:00:00+00:00,202.1,478.5,709.5,806.5,213.1,203.1,192.1
2022-03-12 18:00:00+00:00,198.7,583.9,636.8,831.2,182.7,198.7,178.7
2022-03-12 19:00:00+00:00,200.5,110.8,613.2,731.9,204.5,206.5,211.5
2022-03-12 20:00:00+00:00,201.9,103.5,736.6,768.1,209.9,205.9,213.9
2022-03-12 21:00:00+00:00,203.3,111,728.4,883.5,215.3,189.3,184.3
2022-03-12 22:00:00+00:00,208.1,117.4,780.1,834.2,193.1,196.1,213.1
2022-03-12 23:00:00+00:00,201.1,85.5,345.7,757.1,220.1,188.1,182.1
2022-03-13 00:00:00+00:00,194.6,106,343,809,186.6,195.6,200.6
2022-03-13 01:00:00+00:00,203.7,96.3,421.1,760.2,221.7,213.7,206.7
2022-03-13 02:00:00+00:00,216,78.1,425.3,855.8,233,202,197
2022-03-13 03:00:00+00:00,195.7,114.3,376.4,709.2,177.7,191.7,184.7
2022-03-13 04:00:00+00:00,187.3,88.7,388.4,811,199.3,172.3,199.3
2022-03-13 05:00:00+00:00,208.1,70,463.4,810.4,202.1,216.1,215.1
2022-03-13 06:00:00+00:00,195.9,89.2,694.1,755.5,210.9,198.9,182.9
2022-03-13 07:00:00+00:00,175.4,84,713.1,789.1,157.4,158.4,166.4
2022-03-13 08:00:00+00:00,205.6,452.3,642.8,815,221.6,224.6,188.6
2022-03-13 09:00:00+00:00,191.8,518.1,708.5,728.9,173.8,186.8,201.8
2022-03-13 10:00:00+00:00,196.2,441.3,708.3,748.8,200.2,192.2,196.2
2022-03-13 11:00:00+00:00,200.5,450.3,617.4,793.8,194.5,199.5,199.5
2022-03-13 12:00:00+00:00,199.1,557.6,745,766.7,184.1,201.1,205.1
2022-03-13 13:00:00+00:00,204.3,595,581,781.5,203.3,214.3,193.3
2022-03-13 14:00:00+00:00,192.8,519.7,712.9,799.2,203.8,172.8,183.8
2022-03-13 15:00:00+00:00,202.3,555.3,800,763.6,199.3,209.3,189.3
2022-03-13 16:00:00+00:00,194.6,487.7,747.6,798.9,191.6,186.6,190.6
2022-03-13 17:00:00+00:00,204.6,433.1,747.2,811.9,206.6,197.6,198.6
2022-03-13 18:00:00+00:00,203.4,530.6,637.2,831.2,211.4,210.4,190.4
2022-03-13 19:00:00+00:00,187.9,106.1,800,750.2,167.9,188.9,190.9
2022-03-13 20:00:00+00:00,208.1,94.8,796.4,774.9,192.1,204.1,216.1
2022-03-13 21:00:00+00:00,191.9,82.3,640.9,823.5,188.9,175.9,203.9
2022-03-13 22:00:00+00:00,205.4,113.9,666.8,740.7,198.4,223.4,218.4
2022-03-13 23:00:00+00:00,201,80.6,444.4,804.2,209,193,213
2022-03-14 00:00:00+00:00,215.7,142.7,542.3,801.1,208.7,232.7,228.7
2022-03-14 01:00:00+00:00,195.1,102.3,465.4,700,197.1,206.1,203.1
2022-03-14 02:00:00+00:00,193.8,75.5,335.1,780.2,186.8,178.8,212.8
2022-03-14 03:00:00+00:00,197.1,89.7,399.4,813.2,179.1,188.1,212.1
2022-03-14 04:00:00+00:00,194.3,94.4,429.6,791.5,182.3,195.3,175.3
2022-03-14 05:00:00+00:00,205.4,148.2,365.6,781,214.4,199.4,201.4
2022-03-14 06:00:00+00:00,181.2,82.3,783,806.2,162.2,183.2,170.2
2022-03-14 07:00:00+00:00,186.8,97.7,599.3,839.6,206.8,198.8,194.8
2022-03-14 08:00:00+00:00,186.7,504.4,708.9,821.5,189.7,183.7,203.7
2022-03-14 09:00:00+00:00,206.9,562.4,659.3,769.8,220.9,187.9,212.9
2022-03-14 10:00:00+00:00,214.5,506.8,800,741.6,198.5,222.5,228.5
2022-03-14 11:00:00+00:00,196.4,577.1,660.1,820.8,193.4,190.4,216.4
2022-03-14 12:00:00+00:00,195.7,566.7,800,752.9,175.7,179.7,188.7
2022-03-14 13:00:00+00:00,198.1,538.9,658.2,778.9,184.1,203.1,190.1
2022-03-14 14:00:00+00:00,209.1,503.7,754,808,218.1,225.1,213.1
2022-03-14 15:00:00+00:00,188.2,501.1,717.6,845.9,178.2,172.2,182.2
2022-03-14 16:00:00+00:00,199.9,538.2,690.3,851.4,185.9,185.9,219.9
2022-03-14 17:00:00+00:00,207.2,480.4,644.7,802.4,207.2,189.2,223.2
2022-03-14 18:00:00+00:00,202.5,405.9,722.6,779.6,217.5,184.5,204.5
2022-03-14 19:00:00+00:00,199.4,90.8,669.2,752,187.4,217.4,181.4
2022-03-14 20:00:00+00:00,207.5,101.1,651.7,878.3,198.5,218.5,194.5
2022-03-14 21:00:00+00:00,170.5,73.3,800,788.4,152.5,186.5,169.5
2022-03-14 22:00:00+00:00,204.3,132.5,738.3,827.1,196.3,190.3,221.3
2022-03-14 23:00:00+00:00,191,117.4,327,807.9,176,185,193
2022-03-15 00:00:00+00:00,179.3,128.6,394.1,780.2,191.3,168.3,164.3
2022-03-15 01:00:00+00:00,202.7,107.8,439.3,778.5,183.7,210.7,220.7
2022-03-15 02:00:00+00:00,211.3,58.1,403.8,744.7,197.3,205.3,211.3
2022-03-15 03:00:00+00:00,196.2,130.7,433.6,844.9,193.2,212.2,202.2
2022-03-15 04:00:00+00:00,207.1,82.7,409.9,795.2,201.1,216.1,193.1
2022-03-15 05:00:00+00:00,213.7,84.4,463.8,857.2,193.7,204.7,233.7
2022-03-15 06:00:00+00:00,210.8,103.1,644.5,782,192.8,209.8,219.8
2022-03-15 07:00:00+00:00,214,127.6,753.2,788.1,224,194,207
2022-03-15 08:00:00+00:00,205.1,507.3,702.3,754.7,217.1,191.1,220.1
2022-03-15 09:00:00+00:00,198.4,405.4,599.1,787.5,206.4,183.4,193.4
2022-03-15 10:00:00+00:00,181.7,496.9,550.5,750.4,173.7,178.7,166.7
2022-03-15 11:00:00+00:00,195.2,511.4,720.9,816.1,214.2,192.2,215.2
2022-03-15 12:00:00+00:00,189.3,495.7,641.9,804.3,184.3,173.3,185.3
2022-03-15 13:00:00+00:00,219.4,471.8,730.2,859,220.4,209.4,201.4
2022-03-15 14:00:00+00:00,196,452.7,645.7,741.7,191,191,192
2022-03-15 15:00:00+00:00,199,556.5,709.3,848.6,210,180,197
2022-03-15 16:00:00+00:00,203.3,501.5,673.5,760.9,193.3,209.3,196.3
2022-03-15 17:00:00+00:00,198.2,577,800,813.8,214.2,212.2,204.2
2022-03-15 18:00:00+00:00,214.7,473.7,766.5,754.2,214.7,198.7,233.7
2022-03-15 19:00:00+00:00,191.5,97.8,794.3,808.1,181.5,185.5,188.5
2022-03-15 20:00:00+00:00,199.7,103.4,701.7,700,187.7,218.7,195.7
2022-03-15 21:00:00+00:00,190.4,84.9,757.6,773.2,173.4,171.4,179.4
2022-03-15 22:00:00+00:00,184.6,73.5,706.4,804.2,183.6,175.6,165.6
2022-03-15 23:00:00+00:00,191.7,109.3,397.2,870.2,208.7,183.7,204.7
2022-03-16 00:00:00+00:00,197.5,92.9,409.9,714.9,202.5,217.5,210.5
2022-03-16 01:00:00+00:00,193.5,111.5,435.5,799.9,178.5,202.5,179.5
2022-03-16 02:00:00+00:00,190.9,86.6,430.4,779.3,186.9,202.9,185.9
2022-03-16 03:00:00+00:00,183.8,128.3,477.9,723.4,201.8,192.8,192.8
2022-03-16 04:00:00+00:00,197,120,351.4,755,178,184,187
2022-03-16 05:00:00+00:00,182.8,105.9,388.4,781.2,166.8,189.8,166.8
2022-03-16 06:00:00+00:00,205.5,95.7,800,818.7,204.5,199.5,186.5
2022-03-16 07:00:00+00:00,198.7,117,584.4,803.5,199.7,201.7,207.7
2022-03-16 08:00:00+00:00,183.3,522.4,674.9,747.5,186.3,189.3,175.3
2022-03-16 09:00:00+00:00,194.8,517.7,683.5,726.6,176.8,195.8,214.8
2022-03-16 10:00:00+00:00,190.4,545.2,752,816.7,178.4,181.4,204.4
2022-03-16 11:00:00+00:00,201.1,480.6,651.5,792.2,208.1,212.1,193.1
2022-03-16 12:00:00+00:00,211.4,535.6,615.9,864.5,226.4,221.4,202.4
2022-03-16 13:00:00+00:00,179.2,465.5,615.3,785.9,192.2,162.2,196.2
2022-03-16 14:00:00+00:00,199.1,429.5,780.5,845.7,210.1,207.1,218.1
2022-03-16 15:00:00+00:00,196.4,435.1,648,821.8,196.4,214.4,195.4
2022-03-16 16:00:00+00:00,204.7,426.9,661.4,832.9,196.7,217.7,187.7
2022-03-16 17:00:00+00:00,200.1,550.5,744.4,817.3,212.1,187.1,205.1
2022-03-16 18:00:00+00:00,190.5,424.3,651.1,818.2,179.5,184.5,171.5
2022-03-16 19:00:00+00:00,194.8,89.3,580.7,708.3,205.8,203.8,213.8
2022-03-16 20:00:00+00:00,190.1,122.5,589.3,790.5,185.1,199.1,171.1
2022-03-16 21:00:00+00:00,208.8,102.8,696,773.5,204.8,188.8,208.8
2022-03-16 22:00:00+00:00,198.3,106.9,734.8,850.8,186.3,207.3,213.3
2022-03-16 23:00:00+00:00,217.1,123.1,324.8,759.9,227.1,197.1,197.1
2022-03-17 00:00:00+00:00,197.5,97.5,466.3,788.8,198.5,181.5,185.5
2022-03-17 01:00:00+00:00,191,141.2,456.6,832,177,205,192
2022-03-17 02:00:00+00:00,183,91,395.1,812,170,194,188
2022-03-17 03:00:00+00:00,180.1,140,356,806.7,184.1,173.1,185.1
2022-03-17 04:00:00+00:00,182.3,80.5,439.6,844.4,180.3,180.3,183.3
2022-03-17 05:00:00+00:00,200.8,110.3,342.6,810.4,215.8,196.8,198.8
2022-03-17 06:00:00+00:00,203.2,87.1,653.8,778.2,213.2,202.2,205.2
2022-03-17 07:00:00+00:00,182.3,122.4,683.3,748.1,189.3,167.3,171.3
2022-03-17 08:00:00+00:00,207.1,581.5,699.9,819.5,200.1,220.1,200.1
2022-03-17 09:00:00+00:00,193.3,407.6,792,769.2,205.3,181.3,188.3
2022-03-17 10:00:00+00:00,199.6,473.9,728.2,790.4,187.6,215.6,211.6
2022-03-17 11:00:00+00:00,214.3,439.6,736.8,843.1,206.3,200.3,213.3
2022-03-17 12:00:00+00:00,207.2,520.6,688.3,791.1,209.2,227.2,202.2
2022-03-17 13:00:00+00:00,195.5,444.3,755.5,782.2,203.5,183.5,180.5
2022-03-17 14:00:00+00:00,189.3,521.7,721.2,788.8,198.3,169.3,187.3
2022-03-17 15:00:00+00:00,176.7,490.7,703.1,789.9,164.7,193.7,170.7
2022-03-17 16:00:00+00:00,191,476,648,760.4,189,191,178
2022-03-17 17:00:00+00:00,196.1,519.4,692,867.1,191.1,186.1,185.1
2022-03-17 18:00:00+00:00,188.4,486.6,624.4,778,171.4,173.4,208.4
2022-03-17 19:00:00+00:00,196.9,93.6,697.2,831.4,201.9,182.9,198.9
2022-03-17 20:00:00+00:00,199,73.7,706.2,759.3,193,191,200
2022-03-17 21:00:00+00:00,196,98.5,531.7,822,199,192,213
2022-03-17 22:00:00+00:00,191.8,125.3,683.9,806.8,200.8,188.8,197.8
2022-03-17 23:00:00+00:00,200,120.1,300,801,196,217,182
2022-03-18 00:00:00+00:00,202.7,104.6,404.3,807,185.7,202.7,184.7
2022-03-18 01:00:00+00:00,187.4,122.2,383.1,816.6,197.4,188.4,187.4
2022-03-18 02:00:00+00:00,212.4,78.8,412.5,790.9,204.4,218.4,209.4
2022-03-18 03:00:00+00:00,197.3,93.5,424.6,792.9,194.3,201.3,211.3
2022-03-18 04:00:00+00:00,198.5,107.9,462.1,823.1,201.5,204.5,179.5
2022-03-18 05:00:00+00:00,205.4,97.4,352.2,754.3,205.4,212.4,186.4
2022-03-18 06:00:00+00:00,200.7,95.1,800,748.1,220.7,200.7,210.7
2022-03-18 07:00:00+00:00,207.9,76,649.2,807.2,205.9,211.9,227.9
2022-03-18 08:00:00+00:00,201.2,541.8,800,719.6,211.2,202.2,194.2
2022-03-18 09:00:00+00:00,192.3,516.8,684.2,732.7,176.3,202.3,190.3
2022-03-18 10:00:00+00:00,202,525,641,872.2,216,206,203
2022-03-18 11:00:00+00:00,187,525,675.4,862,167,183,170
2022-03-18 12:00:00+00:00,199.5,544.2,623,777.2,212.5,184.5,204.5
2022-03-18 13:00:00+00:00,198.1,514.4,754.9,840,209.1,195.1,192.1
2022-03-18 14:00:00+00:00,196.3,517.9,587.8,841.4,191.3,209.3,206.3
2022-03-18 15:00:00+00:00,197.1,559.4,797.3,818.8,194.1,192.1,204.1
2022-03-18 16:00:00+00:00,179.6,466.7,634.5,796.8,192.6,176.6,162.6
2022-03-18 17:00:00+00:00,193,457.2,758.6,825.1,195,208,180
2022-03-18 18:00:00+00:00,199.4,440.7,701.7,831.9,185.4,205.4,204.4
2022-03-18 19:00:00+00:00,200.1,96.8,719,825.7,197.1,199.1,184.1
2022-03-18 20:00:00+00:00,188.2,98.6,658.7,738,187.2,198.2,180.2
2022-03-18 21:00:00+00:00,211.1,124.5,724.7,881.3,210.1,191.1,199.1
2022-03-18 22:00:00+00:00,189.8,104.2,709.4,896.1,174.8,197.8,205.8
2022-03-18 23:00:00+00:00,208.2,134.9,358.6,723.6,222.2,201.2,228.2
2022-03-19 00:00:00+00:00,202.8,73,396.1,820.4,205.8,208.8,195.8
2022-03-19 01:00:00+00:00,192.1,102.6,374.6,881.8,193.1,181.1,187.1
2022-03-19 02:00:00+00:00,216.3,103.6,510.7,840.1,229.3,221.3,207.3
2022-03-19 03:00:00+00:00,186.6,112.4,453,840.5,176.6,196.6,168.6
2022-03-19 04:00:00+00:00,207.7,83.7,370.5,742.5,195.7,203.7,198.7
2022-03-19 05:00:00+00:00,208.6,133.7,376.2,831.6,193.6,215.6,214.6
2022-03-19 06:00:00+00:00,191.9,100.3,665.6,809.6,173.9,210.9,200.9
2022-03-19 07:00:00+00:00,212.5,78.3,664.7,831.2,213.5,205.5,215.5
2022-03-19 08:00:00+00:00,196.1,486.9,679.8,758.6,176.1,194.1,199.1
2022-03-19 09:00:00+00:00,201.5,564.1,624.7,757.1,210.5,220.5,182.5
2022-03-19 10:00:00+00:00,201.2,405.5,643,794.3,196.2,185.2,220.2
2022-03-19 11:00:00+00:00,197.3,478.9,753.7,784.8,177.3,187.3,210.3
2022-03-19 12:00:00+00:00,206.7,522.4,713,793.7,186.7,217.7,186.7
2022-03-19 13:00:00+00:00,206.6,522.9,689.3,780.8,219.6,198.6,219.6
2022-03-19 14:00:00+00:00,181.1,567.6,700.2,792,187.1,181.1,189.1
2022-03-19 15:00:00+00:00,211.7,559.9,696.8,773.4,229.7,223.7,213.7
2022-03-19 16:00:00+00:00,182,485.7,685.4,798.1,175,184,190
2022-03-19 17:00:00+00:00,209,565,736.2,743.1,216,196,220
2022-03-19 18:00:00+00:00,209.9,464.3,731,820.6,205.9,218.9,213.9
2022-03-19 19:00:00+00:00,187.8,73.8,590,810.4,196.8,193.8,167.8
2022-03-19 20:00:00+00:00,194.6,117.6,690.8,749.5,189.6,210.6,193.6
2022-03-19 21:00:00+00:00,187.6,144.9,594.6,853.1,187.6,175.6,186.6
2022-03-19 22:00:00+00:00,196.5,111.1,744.5,766.9,209.5,203.5,201.5
2022-03-19 23:00:00+00:00,195.6,122,437.8,847.6,209.6,184.6,202.6
2022-03-20 00:00:00+00:00,206.5,136.1,497.8,813.2,208.5,187.5,226.5
2022-03-20 01:00:00+00:00,211.8,83.4,370.2,840,207.8,218.8,214.8
2022-03-20 02:00:00+00:00,212.7,62.8,365.7,807,210.7,206.7,219.7
2022-03-20 03:00:00+00:00,193.1,113.1,307.3,822.7,176.1,206.1,199.1
2022-03-20 04:00:00+00:00,196.7,95,433.1,839.6,200.7,192.7,180.7
2022-03-20 05:00:00+00:00,181.9,72.5,355.6,876.3,175.9,186.9,185.9
2022-03-20 06:00:00+00:00,190.7,98.4,800,843,178.7,184.7,192.7
2022-03-20 07:00:00+00:00,208.4,114.6,614.3,817.9,197.4,192.4,226.4
2022-03-20 08:00:00+00:00,214.9,470,762.2,746.1,228.9,219.9,219.9
2022-03-20 09:00:00+00:00,186.4,553.5,800,703.4,181.4,202.4,184.4
2022-03-20 10:00:00+00:00,192.9,489.6,595.4,794.8,211.9,201.9,208.9
2022-03-20 11:00:00+00:00,198.5,460.6,688,771.4,213.5,190.5,189.5
2022-03-20 12:00:00+00:00,201.6,511.3,674.6,772.9,206.6,194.6,188.6
